,lbp_000,lbp_001,lbp_002,lbp_003,lbp_004,lbp_005,lbp_006,lbp_007,lbp_008,lbp_009,lbp_010,lbp_011,lbp_012,lbp_013,lbp_014,lbp_015,lbp_016,lbp_017,lbp_018,lbp_019,lbp_020,lbp_021,lbp_022,lbp_023,lbp_024,lbp_025,zernike_000,zernike_001,zernike_002,zernike_003,zernike_004,zernike_005,zernike_006,zernike_007,zernike_008,zernike_009,zernike_010,zernike_011,zernike_012,zernike_013,zernike_014,zernike_015,zernike_016,zernike_017,zernike_018,zernike_019,zernike_020,zernike_021,zernike_022,zernike_023,zernike_024,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135
mildDem124.jpg,0.019585882867132868,0.009751966783216784,0.012674825174825174,0.012319711538461538,0.0116368006993007,0.011500218531468532,0.012210445804195804,0.01240166083916084,0.0157069493006993,0.016881555944055944,0.0196951486013986,0.02597792832167832,0.03125,0.029829545454545456,0.02122486888111888,0.01532451923076923,0.012456293706293706,0.01057145979020979,0.007566652097902098,0.009287587412587412,0.009369536713286714,0.010680725524475524,0.010243662587412588,0.008686625874125874,0.47992242132867136,0.163243006993007,0.31830988618379064,0.13236710954858671,0.1564044954379948,0.14114973360521424,0.06819099664877346,0.07708791220359647,0.031935869007278475,0.03731297740546676,0.04284091585566267,0.00817780552643475,0.03435858699286714,0.053745767550051574,0.003277418436836709,0.038769618348151735,0.018400122687703243,0.07036227746941659,0.02750631124654115,0.0769174162555859,0.07603642852493854,0.05137979425282512,0.0028592073397189152,0.04385973273501333,0.05172249622779085,0.08768563735614503,0.0468438228261898,29.132253711186983,29.583618331033755,25.293327362304062,29.471728226154923,0.8098454961033897,0.805515550947129,0.8479137226847475,0.8081251911418457,0.4388494499770557,0.4304087818306771,0.4488103191314251,0.42899343312271465,2623.6029577134314,2690.878818967712,2096.3047469780495,2654.7719448227335,0.17430043920983113,0.16675859849359062,0.17917817559640584,0.16566956127138252,0.41749304091185896,0.4083608679753615,0.42329443133167466,0.4070252587633629
mildDem125.jpg,0.0193673513986014,0.008440777972027972,0.010161713286713286,0.011390952797202798,0.012456293706293706,0.01294798951048951,0.012756774475524476,0.013576267482517482,0.016444493006993008,0.01868444055944056,0.022399475524475524,0.028518356643356644,0.036604020979020976,0.02972027972027972,0.020651223776223776,0.016444493006993008,0.01333041958041958,0.010380244755244756,0.009915865384615384,0.010079763986013986,0.008795891608391608,0.010243662587412588,0.009096372377622378,0.005873033216783217,0.47921219405594406,0.1525076486013986,0.3183098861837907,0.06400757306854729,0.21154771257196875,0.1307395474306935,0.03731052681240656,0.028566381321153064,0.03207186512522411,0.013840428945115231,0.07625300609158456,0.04667212815932586,0.09076254660473874,0.05933455720886181,0.005521512595134584,0.027258883624498256,0.08854002072700957,0.039469363274510186,0.05999972944157128,0.08823559561655214,0.1082497303574098,0.1014435563937201,0.01080628068229691,0.045729926138958946,0.11862938280756238,0.06706102874425236,0.07026498759938872,27.39198155644201,28.47315321475701,23.598522167497386,28.118673050598833,0.8417947641311223,0.8361699238239716,0.8744599011420958,0.8316961010757922,0.43579683403028135,0.42553599921002044,0.4454036323192949,0.4255347041843217,2239.739653620118,2324.0634974906143,1775.9950179138477,2387.52832877196,0.17350744989752767,0.16546875963310387,0.1785198566823953,0.16477319600729745,0.4165422546363426,0.40677851422254824,0.4225161022758722,0.4059226478127298
mildDem126.jpg,0.021279501748251748,0.010544143356643356,0.011172421328671328,0.010817307692307692,0.00926027097902098,0.009861232517482518,0.011664117132867132,0.01133631993006993,0.01363090034965035,0.018383959790209792,0.020951704545454544,0.026141826923076924,0.03392701048951049,0.030949519230769232,0.021880463286713288,0.016362543706293708,0.01095388986013986,0.008795891608391608,0.008003715034965034,0.007566652097902098,0.007156905594405594,0.008440777972027972,0.008249562937062938,0.008386145104895104,0.48183457167832167,0.1724486451048951,0.31830988618379075,0.03750235044461509,0.12850782628152943,0.11570932813899958,0.015968119580444848,0.10690134167024719,0.06303578155953042,0.03555448327963001,0.0335138309939507,0.05360794871381031,0.12101031092186942,0.05213875587581442,0.005278126167659677,0.05688203174243546,0.04018706351246882,0.0144874120007187,0.07868879369520887,0.11350896622130106,0.06622508608875594,0.08876983766687285,0.014462225338247018,0.07936622200994474,0.08001422653051914,0.04031437519352061,0.05301807685945765,28.468679712087273,29.024794801623848,24.339509628312545,29.202747378003025,0.8132551689516574,0.806180260745289,0.8504969695159381,0.8048853852136271,0.43601764516692726,0.4271373723187414,0.4459481568935153,0.4256648648441326,2466.562359422967,2566.7022913801015,1972.8471227056707,2583.849977198595,0.17385567814100542,0.16606575586174657,0.1789662346462955,0.16513892155703316,0.41696004381835605,0.40751166346712897,0.42304401029478655,0.4063728848693441
mildDem127.jpg,0.021498033216783216,0.012292395104895104,0.013385052447552448,0.012347027972027972,0.01201923076923077,0.01010708041958042,0.010844624125874126,0.0116368006993007,0.012620192307692308,0.015597683566433566,0.019094187062937064,0.025486232517482516,0.028627622377622376,0.02649694055944056,0.017974213286713288,0.013931381118881118,0.01201923076923077,0.008741258741258742,0.010325611888111888,0.008386145104895104,0.009151005244755244,0.010626092657342658,0.010626092657342658,0.00827687937062937,0.4832277097902098,0.17466127622377622,0.3183098861837907,0.1529449240959714,0.23549777871910535,0.03270303124199238,0.0904796770278341,0.0622019804386314,0.054718292047187915,0.04121564948617597,0.02711315931736502,0.08704956907243343,0.04459223637111598,0.17174355871747687,0.023467828641663475,0.032522640890827174,0.09587243828217747,0.08976760769847894,0.07886372088643928,0.044487918288925454,0.1998459988967905,0.06749789037984288,0.02082137891633351,0.015556315015996625,0.09420810300819236,0.08708532397012103,0.03175591573113721,28.046221322523607,28.455483356116055,24.597682489933685,28.32261741904369,0.8129584900004146,0.8075095734712416,0.8446686403657635,0.8070364668150284,0.4345803973607581,0.4264480522177056,0.44432963056922103,0.42566536945967764,2295.2056342768296,2367.9974350190887,1904.396383789354,2373.8175444582316,0.17362460943887198,0.1656749947308284,0.1784010175203897,0.16507162487840873,0.41668286434514196,0.4070319333060103,0.42237544616181194,0.4062900747968239
mildDem128.jpg,0.019476617132867132,0.010407561188811188,0.012592875874125874,0.012538243006993006,0.012237762237762238,0.012046547202797202,0.010981206293706294,0.012428977272727272,0.01371284965034965,0.017345935314685316,0.02106097027972028,0.028545673076923076,0.03275240384615385,0.029228583916083916,0.019176136363636364,0.014313811188811188,0.012674825174825174,0.01065340909090909,0.0078125,0.008522727272727272,0.008823208041958042,0.00972465034965035,0.009670017482517482,0.008768575174825174,0.48169798951048953,0.16280594405594406,0.31830988618379064,0.13885725478614327,0.1555979543978732,0.10135104976898057,0.17905669615093886,0.04549240154143478,0.1430515895705363,0.08739327034442436,0.03982450935402619,0.19428684837862523,0.08292589477919807,0.07840539974397981,0.14313993264418454,0.12832877732868153,0.013772346173024403,0.08482209783241708,0.2365117503513376,0.13815525052955116,0.08875136265868064,0.15191878757129182,0.2510194479454624,0.16254889591011606,0.05332116137053058,0.11559746830733522,0.13383720722171819,28.38174763831296,28.699555403539165,24.525638154958777,28.65395576833616,0.8219660934703785,0.8143407223434123,0.8539099965072797,0.8179297176711159,0.43682075653934105,0.42925887531252765,0.4482626358571921,0.4271248171369081,2370.435166440497,2479.0225148183226,1943.1757165256424,2431.100319195925,0.17419118429052158,0.1663290940636936,0.17918772874617198,0.16551791377988082,0.4173621740054093,0.40783464058818447,0.423305715465988,0.4068389285452915
mildDem129.jpg,0.019749781468531468,0.009588068181818182,0.012729458041958042,0.012456293706293706,0.01201923076923077,0.01256555944055944,0.012237762237762238,0.013467001748251748,0.015133304195804196,0.018028846153846152,0.019012237762237764,0.023819930069930068,0.03179632867132867,0.029310533216783216,0.020514641608391608,0.015870847902097904,0.013002622377622378,0.010926573426573426,0.010708041958041958,0.009369536713286714,0.009232954545454546,0.010789991258741258,0.009123688811188812,0.007593968531468531,0.47994973776223776,0.16100305944055945,0.31830988618379075,0.1255341535226036,0.14028852615652793,0.09525103756213213,0.027364096956547547,0.05064994957171949,0.04840054738410337,0.034310589872999286,0.06669350905160223,0.04095003757428601,0.06648581454836563,0.0597146614578404,0.0359725380680303,0.020093288744653926,0.032186643689377896,0.035469898215422326,0.0395113773714094,0.07937852259794044,0.07637254581558757,0.06173385301792238,0.07781391554117487,0.027842968295965748,0.015801112535399956,0.05947996886856037,0.048728768641666774,27.87893612234364,28.30563155493045,24.341021047927462,28.841883264916497,0.810092601812591,0.8053539206995551,0.847750302191739,0.8019347309189845,0.4384667437352221,0.42899387291546076,0.4481099895265129,0.42757113670191527,2412.7866621670364,2479.472982214649,1932.5579937311886,2523.0278727755235,0.17404708658769202,0.16592896621564077,0.17936990017165183,0.1656284438036438,0.4171895092013844,0.4073437936382986,0.42352083794265877,0.40697474590402266
mildDem13.jpg,0.021689248251748252,0.010052447552447552,0.012456293706293706,0.012647508741258742,0.011090472027972028,0.011390952797202798,0.011363636363636364,0.0118006993006993,0.013385052447552448,0.017045454545454544,0.019940996503496504,0.025185751748251748,0.0314138986013986,0.030730987762237764,0.0232736013986014,0.014969405594405594,0.010025131118881118,0.009833916083916084,0.009287587412587412,0.010598776223776224,0.010079763986013986,0.009943181818181818,0.00895979020979021,0.007648601398601399,0.4816706730769231,0.16351617132867133,0.31830988618379075,0.07249732975781183,0.12586467588248268,0.13498582424991104,0.03200706506589766,0.015687093458295602,0.05523938259582721,0.0657998794935481,0.038683766077090856,0.05288481479942926,0.0717670132118217,0.12209650744438653,0.0026350684214476207,0.020363876948277494,0.029652256218025797,0.03814868409793891,0.05929223289607525,0.07568959576981214,0.15741969984040582,0.08125079000883524,0.00834366854585911,0.016234888957083988,0.07294774722672635,0.06623483183961823,0.019833409775223933,27.56995051730565,28.044345645218684,23.153157187649157,28.072560419500444,0.8452576787605997,0.8415731605944738,0.8799060158833955,0.8376677624038676,0.4366227590695305,0.4272927729206719,0.44769939026658734,0.42745943054730523,2243.211819612009,2300.749031006395,1739.7895768031872,2357.4650592781454,0.17467578109737014,0.16669229396248111,0.17965266580594302,0.16641160840871866,0.41794231790687353,0.4082796761565301,0.4238545337800966,0.40793578956585635
mildDem130.jpg,0.019503933566433568,0.009970498251748252,0.010981206293706294,0.010981206293706294,0.010325611888111888,0.011309003496503496,0.01103583916083916,0.013767482517482518,0.015679632867132868,0.019066870629370628,0.021498033216783216,0.027398382867132868,0.03428212412587413,0.029228583916083916,0.02037805944055944,0.016062062937062936,0.012128496503496504,0.008522727272727272,0.008413461538461538,0.007730550699300699,0.007730550699300699,0.00865930944055944,0.010544143356643356,0.008413461538461538,0.47994973776223776,0.1664390297202797,0.31830988618379064,0.1503078673704227,0.17852671725609867,0.062308568432328265,0.0944249857267861,0.045838833290179154,0.03367362691153587,0.044499107259132906,0.02248127820351812,0.022139535708999628,0.12405468912942483,0.0158801489551893,0.010897079195114014,0.0844202089489102,0.06455555568613892,0.02381331384784039,0.06046975434773539,0.142278219219994,0.02173481997709889,0.07649963437234134,0.013337840589956908,0.12753491447340448,0.06716696900365703,0.05532468865075134,0.08669410361975213,27.98914754834439,29.617590059259697,25.321764442465607,28.323187414482653,0.8300704627492119,0.8115566318189813,0.8481745756197456,0.824147993124498,0.4365463413825187,0.42663205125771736,0.4457937969212273,0.428726777418551,2353.937303192688,2618.6978454155233,2100.8329601442692,2443.7223552196183,0.17305109828140558,0.1652932920730901,0.17845618246559944,0.16492361823927065,0.4159941084695859,0.40656277753022363,0.4224407443246916,0.40610788990029567
mildDem131.jpg,0.02130681818181818,0.010243662587412588,0.01333041958041958,0.01240166083916084,0.0116368006993007,0.010298295454545454,0.011855332167832168,0.011691433566433566,0.013111888111888112,0.016253277972027972,0.020186844405594404,0.026469624125874124,0.028600305944055944,0.027808129370629372,0.019558566433566432,0.014914772727272728,0.01027097902097902,0.009833916083916084,0.00887784090909091,0.008905157342657342,0.009697333916083916,0.01087194055944056,0.009642701048951048,0.007921765734265734,0.4823262674825175,0.17198426573426573,0.3183098861837907,0.10436624409068881,0.1578344349659424,0.16726819859865474,0.015268257055005141,0.034286613461435904,0.012627817218641816,0.03274579989580856,0.030620066549760322,0.02081392886126854,0.023129259730829656,0.026295932549400138,0.04100484580091896,0.0719213021345652,0.0303998098945934,0.07777911854611157,0.02088351541158837,0.043829426926823,0.0471490751732228,0.040541824701830924,0.09795841962850897,0.0974529382989573,0.12353947575827715,0.09304722382907327,0.030499868059540112,26.668972109748815,27.523768809833612,22.870185848642887,26.701778385757944,0.8427343195739696,0.8346965457363305,0.8732505891366139,0.8390431173118807,0.436691906073339,0.42730700691687534,0.4466137352118358,0.42892957104372986,2085.0531376507997,2196.0037049691064,1679.2479847744585,2138.2608869116925,0.1746379104483726,0.16690881157456017,0.17987432872812456,0.1667464632666452,0.4178970093795511,0.4085447485582946,0.42411593783790363,0.4083460092454011
mildDem132.jpg,0.019340034965034964,0.009069055944055944,0.01065340909090909,0.012265078671328672,0.012046547202797202,0.01133631993006993,0.0116368006993007,0.01286604020979021,0.017182036713286712,0.018438592657342656,0.021552666083916084,0.02513111888111888,0.031878277972027975,0.029146634615384616,0.021416083916083916,0.015269886363636364,0.013221153846153846,0.010899256993006994,0.010161713286713286,0.009642701048951048,0.009615384615384616,0.00980659965034965,0.010025131118881118,0.007921765734265734,0.47806490384615385,0.16141280594405594,0.31830988618379064,0.055873764272674244,0.12615821316335002,0.12265416548634071,0.03398733339853008,0.03501783294913202,0.08021281820959227,0.06710146310616283,0.057989397419357144,0.03670550612967514,0.014968138860908252,0.11163719521617811,0.03995223907231708,0.03400830683449831,0.0526563892053365,0.03892957738074299,0.04074152128004769,0.04183701499124399,0.10883025673417185,0.0463239733494199,0.07650191099541581,0.08626825459179543,0.06111561445811296,0.1356323072852807,0.06742031118015997,27.842892487615792,28.30403556769807,23.66088222123708,28.169744642025396,0.826765436575235,0.8252352479396604,0.8674103118707409,0.8231478762744173,0.4368517704287855,0.42827928202902965,0.4462689104700335,0.4275574691537519,2327.9117183973867,2355.227371179567,1779.9391513666242,2383.3579571348605,0.17384402514717787,0.1656156295465471,0.1790015698236748,0.16538502530810475,0.4169460698305932,0.4069590022920578,0.4230857712375527,0.4066755774669838
mildDem133.jpg,0.021006337412587412,0.010981206293706294,0.012347027972027972,0.012237762237762238,0.011063155594405594,0.009915865384615384,0.010407561188811188,0.012046547202797202,0.014368444055944056,0.016007430069930068,0.019913680069930068,0.025540865384615384,0.032206075174825176,0.030348557692307692,0.020186844405594404,0.015051354895104896,0.012620192307692308,0.009615384615384616,0.01018902972027972,0.00972465034965035,0.009478802447552448,0.009670017482517482,0.009779283216783216,0.007539335664335664,0.47896634615384615,0.168788243006993,0.3183098861837907,0.14741313943420917,0.08881333441389834,0.08296592882045296,0.02900223827897994,0.04014944680668414,0.030610118864223084,0.04995375458055636,0.016166336381230016,0.051447746657854856,0.030442682748080267,0.06869225339737142,0.01503525755035987,0.03371172100221853,0.049904683389281904,0.053926940168381156,0.051819123964500516,0.08559621239459725,0.1366397422112503,0.07458172736094643,0.0514550900739719,0.02577742955887791,0.06890393436580983,0.08629889081729987,0.03719090528927636,27.843511021129245,28.052667578643256,23.58178459472486,28.788189694465892,0.8446234236708344,0.8419239348739073,0.8786591383875183,0.8352211022963207,0.43409213689615256,0.42633273128824445,0.4445385439619173,0.42512493609518154,2294.4692982444735,2338.5235978098603,1790.6808665479612,2437.6830255343766,0.17326917415626206,0.1655317583596276,0.17837398597260637,0.16446832853344573,0.41625614008235606,0.40685594300640077,0.4223434455186991,0.4055469498509953
mildDem134.jpg,0.019804414335664336,0.010161713286713286,0.01171875,0.011937281468531468,0.01095388986013986,0.01210118006993007,0.011090472027972028,0.013029938811188812,0.01455965909090909,0.017701048951048952,0.02166193181818182,0.029173951048951048,0.03313483391608392,0.02887347027972028,0.022262893356643356,0.017100087412587412,0.012975305944055944,0.010708041958041958,0.009615384615384616,0.009560751748251748,0.009861232517482518,0.009997814685314686,0.00849541083916084,0.008167613636363636,0.4797312062937063,0.15562172202797203,0.31830988618379064,0.11874124007705499,0.11848279381122878,0.04032163742312512,0.05493353072023808,0.03575047034441555,0.10707314210532463,0.06848179029762225,0.07681584893920622,0.12582225942379094,0.04324506379499959,0.07310020113508606,0.09791610829634903,0.030334055857099546,0.019383556782475726,0.05519777167131211,0.07720550167701859,0.07221413956978992,0.04966990163807993,0.0975249377967465,0.05460463825713117,0.02673129086002175,0.052341516101734945,0.013957283470021597,0.013649661541370773,24.770130454329554,25.471215230264693,20.673421406185653,24.897001823972342,0.8406641956555763,0.8313741998757229,0.8768966472786859,0.837850093898187,0.43729776081840493,0.4281224714938677,0.4483642166158283,0.4272680865354664,1809.3504273496012,1919.3461582296982,1396.7410434397746,1845.6357159132929,0.17360734613955464,0.16581679384866363,0.1789717720966928,0.16509888883181595,0.41666214867630424,0.4072060827746359,0.4230505550128646,0.40632362573669767
mildDem135.jpg,0.019421984265734264,0.009670017482517482,0.010926573426573426,0.012428977272727272,0.012893356643356644,0.011964597902097902,0.010762674825174826,0.012456293706293706,0.01455965909090909,0.016608391608391608,0.021716564685314684,0.027835445804195804,0.03417285839160839,0.032670454545454544,0.023847246503496504,0.017482517482517484,0.013029938811188812,0.011309003496503496,0.009369536713286714,0.008222246503496504,0.008795891608391608,0.009205638111888112,0.008522727272727272,0.007648601398601399,0.48082386363636365,0.1536549388111888,0.31830988618379075,0.0878850787271441,0.1702991445637976,0.14689937223882776,0.07686626738816003,0.020830827435313042,0.019181868668838472,0.050036286471849094,0.05490736473454968,0.0750744751053015,0.02703703406876284,0.06061628596158773,0.022203732028847515,0.04418097069184162,0.0408798699586429,0.05190673293843696,0.06831235148797528,0.02270974799055554,0.10137849462278098,0.04591037284200417,0.04305016220999165,0.06189859015332967,0.07170376590422618,0.11605442131449456,0.07202012295113999,27.82624831307708,28.330084359307982,24.493170622491135,27.96528727768492,0.8198244652935615,0.8158842748802373,0.8527577109264929,0.8188387675280824,0.4377640310582215,0.4287719317075817,0.44876939293328044,0.4304326525507596,2321.9026653159426,2379.4203716355614,1895.6101097186338,2341.237973094801,0.174471032810514,0.16667369089224787,0.17987000476158527,0.16664901756877332,0.4176972980646559,0.4082568932574781,0.42411084018400813,0.40822667424945824
mildDem136.jpg,0.019859047202797204,0.00972465034965035,0.011199737762237762,0.012756774475524476,0.011390952797202798,0.01133631993006993,0.01141826923076923,0.012838723776223776,0.013904064685314686,0.018028846153846152,0.020487325174825176,0.026906687062937064,0.029010052447552448,0.030375874125874124,0.02198972902097902,0.01715472027972028,0.013111888111888112,0.009751966783216784,0.008686625874125874,0.00904173951048951,0.00904173951048951,0.009751966783216784,0.008987106643356644,0.007648601398601399,0.48082386363636365,0.16477272727272727,0.31830988618379064,0.06948078488683958,0.07403164057327488,0.1343682643986708,0.05966340779897193,0.04764031896469537,0.011234368614605143,0.020766902399497144,0.090723083669964,0.04273650396067972,0.07510201127075915,0.04520012591425507,0.01305332369548366,0.05326606728728394,0.03901838960573339,0.06044754310261542,0.030284509583097675,0.023337952401177336,0.09108283464603213,0.07921270632189645,0.10274018062293264,0.06580084845983333,0.035061259110894756,0.14243450297363508,0.02636316862156701,26.96395636525916,27.712266301852548,24.602944469333938,28.074213406275355,0.832325765777123,0.8214698591674494,0.8495128008641033,0.8200014645942051,0.43860120523177343,0.4290239943819613,0.4468082602017052,0.4301764163149253,2218.5907557343917,2368.9958960313484,1989.1866323340103,2388.4806771530953,0.17451827241278495,0.16612178234581737,0.17935299326265366,0.16595933819393488,0.4177538418887191,0.407580399854823,0.423500877522885,0.4073810724542009
mildDem137.jpg,0.019913680069930068,0.011090472027972028,0.011500218531468532,0.011746066433566434,0.009888548951048952,0.00972465034965035,0.01048951048951049,0.012046547202797202,0.013412368881118882,0.01740056818181818,0.020951704545454544,0.03023929195804196,0.034883085664335664,0.028381774475524476,0.018793706293706292,0.01494208916083916,0.012073863636363636,0.009751966783216784,0.009178321678321678,0.007675917832167832,0.007402753496503497,0.009970498251748252,0.009970498251748252,0.00865930944055944,0.4822170017482518,0.16769558566433568,0.31830988618379075,0.14198562266099593,0.03088389417003719,0.05953145713936426,0.0589073919943172,0.0215488795823952,0.0093467423048577,0.013490137293336302,0.024353672053029313,0.010180836103829355,0.01579620872972429,0.0036311654403734044,0.012392824763928868,0.024593376425332478,0.03500810908281868,0.018905568784294263,0.044774919234078725,0.03618478845905761,0.03377389496375576,0.02217174224405877,0.050730285417905,0.03868698622274629,0.11316168947200324,0.02627230465056941,0.059520908438430394,26.969691857836644,27.779924760584606,23.415248544568367,27.39637482898436,0.8076196976788977,0.797401984596476,0.8455490607954464,0.8031824253657043,0.43772033543841693,0.42884590712282455,0.4495476173665729,0.4293873060469353,2153.433760682686,2276.101972182776,1726.6948051954787,2211.1611947090746,0.17417844322546652,0.1662272643165971,0.1799283189676709,0.16553293407267602,0.41734690992682155,0.4077097795204293,0.42417958339324974,0.4068573878801711
mildDem138.jpg,0.018329326923076924,0.01065340909090909,0.012456293706293706,0.012811407342657342,0.011472902097902098,0.011390952797202798,0.012538243006993006,0.012237762237762238,0.013548951048951048,0.017427884615384616,0.019913680069930068,0.026169143356643356,0.033544580419580416,0.028846153846153848,0.02089707167832168,0.0157069493006993,0.01210118006993007,0.011472902097902098,0.009915865384615384,0.009697333916083916,0.009451486013986014,0.008987106643356644,0.009287587412587412,0.00819493006993007,0.47978583916083917,0.16316105769230768,0.3183098861837906,0.044627462253572364,0.20570714895702497,0.1951595586029157,0.10809536418288396,0.0662106588207072,0.04020564119712761,0.0057566459594005324,0.03221428149004809,0.1615877109232947,0.08153515687185772,0.04186428143599763,0.020430277432919933,0.02942830277702513,0.04911806374806598,0.012052830036525445,0.18898504372705516,0.11622483226609318,0.056317108271605125,0.10221964301902683,0.04932177428431394,0.09690857743677328,0.09363664242950373,0.030219014378555252,0.0476214275119151,29.617183985590756,30.879046967603713,25.41995073892779,30.66062471498198,0.8143576445518241,0.8060548648602246,0.8584888620556521,0.8106240977054056,0.43714432585363,0.42659637775286724,0.4448002657471925,0.4256350962973124,2687.5327260444606,2815.482729136289,2046.6652485454938,2749.1516187852358,0.173809730549211,0.16599526099991804,0.17903567193223704,0.16534724978951354,0.4169049418623039,0.40742515999864076,0.4231260709673147,0.4066291305225359
mildDem139.jpg,0.0196131993006993,0.010325611888111888,0.011281687062937062,0.012729458041958042,0.012975305944055944,0.012128496503496504,0.012347027972027972,0.013876748251748252,0.014668924825174826,0.016854239510489512,0.021115603146853148,0.026005244755244756,0.030539772727272728,0.031058784965034964,0.021197552447552448,0.01647180944055944,0.01248361013986014,0.011909965034965034,0.01048951048951049,0.00980659965034965,0.010079763986013986,0.009369536713286714,0.008987106643356644,0.006719842657342657,0.4803321678321678,0.15663243006993008,0.31830988618379075,0.11395004918268985,0.11455967899689734,0.11493641667614604,0.10191719625798346,0.08314492168650853,0.05886666600047829,0.051237186276668234,0.06501795046606702,0.07241383059336999,0.05788455974016062,0.06850804548133574,0.0021971334814873222,0.014118584642319293,0.02201484762255721,0.032245202634334905,0.1029389123208013,0.09756977519630716,0.07273650543189832,0.1156830610451131,0.028793665460249876,0.05459221215505471,0.055150090402859744,0.04631555946656034,0.09950446621489299,26.99134053080116,26.895690834457273,23.01013210927954,27.60562015502191,0.8399959576463909,0.8413370201236244,0.8745767754786566,0.8329137223554023,0.43579273171381333,0.428645836063121,0.4478102559935654,0.42657893567824123,2162.3445793961296,2148.8500341984486,1693.6962046580795,2262.9308595517346,0.1740690618321997,0.1664138859212725,0.1789678656814195,0.16541980935780992,0.4172158456149523,0.4079385810649349,0.42304593802732526,0.40671834155568876
mildDem14.jpg,0.020760489510489512,0.011773382867132868,0.012538243006993006,0.013084571678321678,0.011090472027972028,0.010380244755244756,0.009970498251748252,0.010708041958041958,0.012073863636363636,0.015351835664335664,0.017864947552447552,0.024584790209790208,0.03239729020979021,0.03032124125874126,0.023847246503496504,0.01868444055944056,0.012128496503496504,0.009314903846153846,0.009096372377622378,0.007184222027972028,0.00849541083916084,0.009451486013986014,0.008932473776223776,0.00904173951048951,0.48109702797202797,0.16982626748251747,0.31830988618379075,0.08977405066937552,0.16844744743635842,0.19087592213263027,0.0163757165037124,0.035558051967255914,0.030356069264227528,0.05053976228323509,0.047418994147724026,0.07551415506073138,0.03489820187598327,0.09331890958388443,0.01795353845347835,0.04876957786018891,0.054132675457193774,0.06411446802160475,0.08531912948645295,0.00965608260069333,0.08109993288734262,0.07362450079334369,0.07682620120410825,0.08444000927904252,0.07241109617050988,0.13838624951214604,0.10184683503911926,27.316857849739545,28.55950752392324,23.52451858487264,28.348096215214042,0.8110104725105016,0.7993650375790181,0.8464628249894597,0.7985799098507439,0.4372343461395792,0.4282461615160953,0.44790553413948125,0.4277110743939987,2228.0641587933137,2371.2576379374864,1808.5067733997143,2380.5368787035923,0.17405253484842978,0.16653786862041736,0.17989489332348668,0.16572585254472777,0.41719603886953405,0.4080905152296698,0.42414018121782177,0.4070944024974155
mildDem140.jpg,0.019640515734265736,0.009369536713286714,0.012046547202797202,0.011773382867132868,0.011390952797202798,0.010434877622377622,0.010680725524475524,0.01171875,0.014614291958041958,0.019968312937062936,0.021279501748251748,0.029283216783216784,0.034883085664335664,0.03064903846153846,0.019258085664335664,0.01715472027972028,0.010844624125874126,0.009670017482517482,0.008987106643356644,0.008085664335664336,0.007867132867132868,0.008795891608391608,0.00972465034965035,0.009588068181818182,0.48008631993006995,0.16220498251748253,0.3183098861837905,0.030409129830013714,0.04529279214132303,0.03429384073796681,0.038153623866913025,0.07204114080458106,0.047767493917253726,0.03257553804679007,0.027764096412111017,0.03677879827477184,0.08275247657608532,0.02685600269028699,0.00473506990525197,0.04736888006974493,0.006906276630350057,0.02145938811293831,0.04586376592353846,0.0896849918147329,0.02680173713904539,0.055165885290330216,0.019124420837835387,0.0806945647649397,0.019539779590438695,0.02178235151226689,0.05214528589028404,29.01681286548318,29.876766985844824,24.90601209136755,29.671454628343806,0.8016867991632685,0.7915646772354379,0.8379082308168062,0.7932083734254993,0.43527733907228244,0.4263692956249416,0.4464241609262145,0.4262633227838889,2477.1509784062787,2612.224521202144,2022.3834527549702,2591.624828999742,0.17255753289037204,0.16505456546460467,0.1777935861972274,0.1643612253375949,0.415400448832656,0.40626908012375823,0.4216557674184327,0.40541488050834407
